job_id,job_class,state_id,solvent_id,input_path,input_sha256,geometry_key,geometry_sha256,smd_payload_sha256,workflow_revision,method_id,thermochemistry_convention_id,nprocs,maxcore_mb_per_rank,planning_core_h,status,reason
OF046,optfreq,M038_Q0_M1,S011,runs/orca/optfreq/OF046/OF046.inp,4df368fbbda1adb043bd81dc67c7df6ac9f4c4ce2e0c3ca9f4e9d57bac2fd22d,tier1:redox:M038:S011:q0:m1,de203e7b9db4c75b9a8e65138869787b3afef8fec9f56ffeb99d55324bac4553,a30bedf4bdd1a1f4fe3537eff26456de80870e0d221a1d3bb9427086b6dad759,jhtvs-ft0806-optfreq-v3,T2_wB97X-D3_OptFreq_TZVPD-SP_SMD_v4,orca_298.15K_1atm_QuasiRRHO_project_1M_v1,8,3000,24.82,ready,
OF047,optfreq,M038_QP1_M2,S011,runs/orca/optfreq/OF047/OF047.inp,f3beeef86370d7a190fd146bbf55b9c0b94f96741b9a5107ba5156ad66df4902,tier1:redox:M038:S011:q1:m2,7496917fb33be17492a22d8a41468dede62e45b4e344e8ec6fe30b7a4916322f,a30bedf4bdd1a1f4fe3537eff26456de80870e0d221a1d3bb9427086b6dad759,jhtvs-ft0806-optfreq-v3,T2_wB97X-D3_OptFreq_TZVPD-SP_SMD_v4,orca_298.15K_1atm_QuasiRRHO_project_1M_v1,8,3000,24.82,ready,
OF048,optfreq,D078_QP2_M1,S013,runs/orca/optfreq/OF048/OF048.inp,7af6422d38bc1d4ee26145c10614d65e387d3d42d8a29011a7e522d91680deba,surrogate:sigma_preopt:D078:S013:q2:m1,d96618a415fed33bbc6b127850618a2cf82c22938ddad1936f5a8c90d2e89934,67229d2454073e6f21af2831a065a118d624e639641d479e6f6e9f47dd134c38,jhtvs-ft0806-optfreq-v3,T2_wB97X-D3_OptFreq_TZVPD-SP_SMD_v4,orca_298.15K_1atm_QuasiRRHO_project_1M_v1,8,3000,40.0,ready,
OF049,optfreq,D094_QP2_M1,S013,runs/orca/optfreq/OF049/OF049.inp,851a372c8fc11a19be1c94a1f0b2ec68edb25cd0f710c9d63d7b8ad2b8f81ee0,surrogate:sigma_preopt:D094:S013:q2:m1,60a6399e381d791d98a1170164dd8d05b24c54c1d88f320cdd28a7da3f535a32,67229d2454073e6f21af2831a065a118d624e639641d479e6f6e9f47dd134c38,jhtvs-ft0806-optfreq-v3,T2_wB97X-D3_OptFreq_TZVPD-SP_SMD_v4,orca_298.15K_1atm_QuasiRRHO_project_1M_v1,8,3000,40.0,ready,
OF050,optfreq,M078_Q0_M1,S013,runs/orca/optfreq/OF050/OF050.inp,6d238badbe0c9bc0e473e7c9100444db4922ef4d013935b70f46ba95b8abde4d,tier1:redox:M078:S013:q0:m1,c13be356d798efc4f56b6932d46b291383dd62bb7e70f7117384a5ad18ce27cf,67229d2454073e6f21af2831a065a118d624e639641d479e6f6e9f47dd134c38,jhtvs-ft0806-optfreq-v3,T2_wB97X-D3_OptFreq_TZVPD-SP_SMD_v4,orca_298.15K_1atm_QuasiRRHO_project_1M_v1,8,3000,24.82,ready,
OF051,optfreq,M078_QP1_M2,S013,runs/orca/optfreq/OF051/OF051.inp,8f6502fbec590630efa4dd362dc02588f2c170159a35ec6e30c470c46c88dacf,tier1:redox:M078:S013:q1:m2,51c5af7ec3a8cb1c232d95261fc909ec961fd2d3fe2e11b64f8be361816228f6,67229d2454073e6f21af2831a065a118d624e639641d479e6f6e9f47dd134c38,jhtvs-ft0806-optfreq-v3,T2_wB97X-D3_OptFreq_TZVPD-SP_SMD_v4,orca_298.15K_1atm_QuasiRRHO_project_1M_v1,8,3000,24.82,ready,
OF052,optfreq,M094_Q0_M1,S013,runs/orca/optfreq/OF052/OF052.inp,b308d481816096d54e8c1d3abd88d761579d9e7636752e70268793fe305e4755,tier1:redox:M094:S013:q0:m1,17a174977317f84dfdce0e078cc94eb78f59f8795ec95d61643ea460f24a3091,67229d2454073e6f21af2831a065a118d624e639641d479e6f6e9f47dd134c38,jhtvs-ft0806-optfreq-v3,T2_wB97X-D3_OptFreq_TZVPD-SP_SMD_v4,orca_298.15K_1atm_QuasiRRHO_project_1M_v1,8,3000,24.82,ready,
OF053,optfreq,M094_QP1_M2,S013,runs/orca/optfreq/OF053/OF053.inp,f794f8fb1d6e188853de57665cd737b61097e41f0fc85c1b48a47d7bc6dd7345,tier1:redox:M094:S013:q1:m2,c4658ae1851098a29807a4f411963bfe523778c97534854ecce23c424af598ea,67229d2454073e6f21af2831a065a118d624e639641d479e6f6e9f47dd134c38,jhtvs-ft0806-optfreq-v3,T2_wB97X-D3_OptFreq_TZVPD-SP_SMD_v4,orca_298.15K_1atm_QuasiRRHO_project_1M_v1,8,3000,24.82,ready,
OF054,optfreq,D070_QP2_M1,S014,runs/orca/optfreq/OF054/OF054.inp,a48d443467357997f571c7c2e2c57fe4939da9d12e7399c47efb2fd4e47c422b,surrogate:sigma_preopt:D070:S014:q2:m1,60afaa1f047a2ca42cce24a17601710f2a2e65a3ee2e4236fdf77c22e4867548,b7f52e6ef6da111a52a77d0b266ba6e1ccc5ab663aefe1540ece486880320841,jhtvs-ft0806-optfreq-v3,T2_wB97X-D3_OptFreq_TZVPD-SP_SMD_v4,orca_298.15K_1atm_QuasiRRHO_project_1M_v1,8,3000,40.0,ready,
OF055,optfreq,D086_QP2_M1,S014,runs/orca/optfreq/OF055/OF055.inp,f9a22aa7889a4ccaa0b80ad72ac3056793a6fb583ed49308e9789dea1ce253f2,surrogate:sigma_preopt:D086:S014:q2:m1,3f9626f005a8b3850ba3bc12254971c80e5184066eaecf7584eeebd1fd808e5a,b7f52e6ef6da111a52a77d0b266ba6e1ccc5ab663aefe1540ece486880320841,jhtvs-ft0806-optfreq-v3,T2_wB97X-D3_OptFreq_TZVPD-SP_SMD_v4,orca_298.15K_1atm_QuasiRRHO_project_1M_v1,8,3000,40.0,ready,
OF056,optfreq,M070_Q0_M1,S014,runs/orca/optfreq/OF056/OF056.inp,553f7c970be9e171a59182c03e7e9e3117099e41fde1cc7a3611653697a2b000,tier1:redox:M070:S014:q0:m1,663b8c9b2fd1f900f83007ac00ada950dc304a637c513dc7d764e29897582bc8,b7f52e6ef6da111a52a77d0b266ba6e1ccc5ab663aefe1540ece486880320841,jhtvs-ft0806-optfreq-v3,T2_wB97X-D3_OptFreq_TZVPD-SP_SMD_v4,orca_298.15K_1atm_QuasiRRHO_project_1M_v1,8,3000,24.82,ready,
OF057,optfreq,M070_QP1_M2,S014,runs/orca/optfreq/OF057/OF057.inp,09153fb09a0300c0a3c1998a4d67382f60f2c627be541b7aa66e9ca71ad6d08d,tier1:redox:M070:S014:q1:m2,a41d3ee7f340b5230f55140262ec1b799479963dc25739b3c930f42ab02fe114,b7f52e6ef6da111a52a77d0b266ba6e1ccc5ab663aefe1540ece486880320841,jhtvs-ft0806-optfreq-v3,T2_wB97X-D3_OptFreq_TZVPD-SP_SMD_v4,orca_298.15K_1atm_QuasiRRHO_project_1M_v1,8,3000,24.82,ready,
OF058,optfreq,M086_Q0_M1,S014,runs/orca/optfreq/OF058/OF058.inp,8869ac20dc2302dbf49a41cfd3c72323325ebb0f5aa0dadda98b8cf2036176a5,tier1:redox:M086:S014:q0:m1,bcb5b07b2223d6ea9afea06fc11ef4a5dba58a4451303265d86485f04e52c1fc,b7f52e6ef6da111a52a77d0b266ba6e1ccc5ab663aefe1540ece486880320841,jhtvs-ft0806-optfreq-v3,T2_wB97X-D3_OptFreq_TZVPD-SP_SMD_v4,orca_298.15K_1atm_QuasiRRHO_project_1M_v1,8,3000,24.82,ready,
OF059,optfreq,M086_QP1_M2,S014,runs/orca/optfreq/OF059/OF059.inp,5af5f48e84dbb4817c2fc1d5e8d09526b46bcb6618fe78615e52beceb3073678,tier1:redox:M086:S014:q1:m2,304a4c82a804ae499a4eab77d92b3ea4793c0f624d33dbe01484a553687c1929,b7f52e6ef6da111a52a77d0b266ba6e1ccc5ab663aefe1540ece486880320841,jhtvs-ft0806-optfreq-v3,T2_wB97X-D3_OptFreq_TZVPD-SP_SMD_v4,orca_298.15K_1atm_QuasiRRHO_project_1M_v1,8,3000,24.82,ready,
OF060,optfreq,D042_QP2_M1,S015,runs/orca/optfreq/OF060/OF060.inp,dccd3929e3f227682de31b2b38f3bd9a49b7de32c9941a9933b9458e56f1c6ea,surrogate:sigma_preopt:D042:S015:q2:m1,0f1320e6ef97c53c0af35de2fa10bc04824eff6ee9093437977447aa06bf78fe,250b11e3df7588ed3e8e16a830801c1df7ed9954eede0a83d421ae7951183831,jhtvs-ft0806-optfreq-v3,T2_wB97X-D3_OptFreq_TZVPD-SP_SMD_v4,orca_298.15K_1atm_QuasiRRHO_project_1M_v1,8,3000,40.0,ready,
OF061,optfreq,M042_Q0_M1,S015,runs/orca/optfreq/OF061/OF061.inp,cceb5ed3f6b454169d33ea733a80cdd382de228fc02abf6f69a6f023e67e8c48,tier1:redox:M042:S015:q0:m1,8ee55f3b6e08097822ca64c91ab58a54298170f4ea858ffd4bd3c879f8b8b88e,250b11e3df7588ed3e8e16a830801c1df7ed9954eede0a83d421ae7951183831,jhtvs-ft0806-optfreq-v3,T2_wB97X-D3_OptFreq_TZVPD-SP_SMD_v4,orca_298.15K_1atm_QuasiRRHO_project_1M_v1,8,3000,24.82,ready,
OF062,optfreq,M042_QP1_M2,S015,runs/orca/optfreq/OF062/OF062.inp,45ac58d85b2a78df9734efeb042a708d09286c46e65cb0066ea4b01c81bfc488,tier1:redox:M042:S015:q1:m2,bfe3ab5a849b7dacdb33c6e93d0f963ceb3042388e50d3913b0207c79bcc8e5e,250b11e3df7588ed3e8e16a830801c1df7ed9954eede0a83d421ae7951183831,jhtvs-ft0806-optfreq-v3,T2_wB97X-D3_OptFreq_TZVPD-SP_SMD_v4,orca_298.15K_1atm_QuasiRRHO_project_1M_v1,8,3000,24.82,ready,
OF063,optfreq,D084_QP2_M1,S016,runs/orca/optfreq/OF063/OF063.inp,04b53e1108a974dc17e7af62bd9f955fd3cfe6948ea0831dc31e5c4564538fc5,surrogate:sigma_preopt:D084:S016:q2:m1,2c9e32a7784a1a45398ad3236076354c225dcd5f6f8bd08f957dad359e110572,45b71b41a4ba5a7cd7d6908d95ea1f83b8e85bd4eb374d3df0b2f5b333cb5d52,jhtvs-ft0806-optfreq-v3,T2_wB97X-D3_OptFreq_TZVPD-SP_SMD_v4,orca_298.15K_1atm_QuasiRRHO_project_1M_v1,8,3000,40.0,ready,
OF064,optfreq,M084_Q0_M1,S016,runs/orca/optfreq/OF064/OF064.inp,fff6e75ba8187b1801788463a92d884cf8419f5c3b66f794b796d8c94cde5549,tier1:redox:M084:S016:q0:m1,a8e5ba0a8b45c17e6fbab79dd330ecad4c7d1e2bdb8d7b8ea5f5f8a905a81d8d,45b71b41a4ba5a7cd7d6908d95ea1f83b8e85bd4eb374d3df0b2f5b333cb5d52,jhtvs-ft0806-optfreq-v3,T2_wB97X-D3_OptFreq_TZVPD-SP_SMD_v4,orca_298.15K_1atm_QuasiRRHO_project_1M_v1,8,3000,24.82,ready,
OF065,optfreq,M084_QP1_M2,S016,runs/orca/optfreq/OF065/OF065.inp,d2a3d4b8f9c55c51e5873f2b56f6e2f1913cfa7f8b06b8629330f5a5406776d5,tier1:redox:M084:S016:q1:m2,bbd6fb827694cd18bda2e741a56261339147c824be54fce0e0b5d18280a14fa0,45b71b41a4ba5a7cd7d6908d95ea1f83b8e85bd4eb374d3df0b2f5b333cb5d52,jhtvs-ft0806-optfreq-v3,T2_wB97X-D3_OptFreq_TZVPD-SP_SMD_v4,orca_298.15K_1atm_QuasiRRHO_project_1M_v1,8,3000,24.82,ready,
OF066,optfreq,A011_Q0_M2,S017,runs/orca/optfreq/OF066/OF066.inp,b320fadcdfbe43220bf9bbf7169d256202be40dfb2f2971e940d5aab0cddb1c8,tier1:redox:A011:S017:q0:m2,4ef4f79c50ca1be022a9ca3dd5c0a459465049e58668e44e5beb63440a3f12d3,1dda48776c318e0509679fb60584571ea415cd30241f2845dd815ced49d9a036,jhtvs-ft0806-optfreq-v3,T2_wB97X-D3_OptFreq_TZVPD-SP_SMD_v4,orca_298.15K_1atm_QuasiRRHO_project_1M_v1,8,3000,24.82,ready,
OF067,optfreq,A011_QM1_M1,S017,runs/orca/optfreq/OF067/OF067.inp,1290db7af59bcbc4cb73531c263c9e4a38379f042628dfc58bd717394d1307c4,tier1:redox:A011:S017:q-1:m1,e6ae1f1806c7692a1ceacdf6478d0b9af35ba97d86ebd0f6720d0adc1b3856b4,1dda48776c318e0509679fb60584571ea415cd30241f2845dd815ced49d9a036,jhtvs-ft0806-optfreq-v3,T2_wB97X-D3_OptFreq_TZVPD-SP_SMD_v4,orca_298.15K_1atm_QuasiRRHO_project_1M_v1,8,3000,24.82,ready,
OF068,optfreq,D024_QP2_M1,S017,runs/orca/optfreq/OF068/OF068.inp,f7a14c27736153851915c62ad511c09de3b9e76ca9eaacfdc814f77c7e48ab19,surrogate:sigma_preopt:D024:S017:q2:m1,9e538774b5d9701bbe71cd5dcf4f4bed415c00457ffc2c758da23a3720b5db34,1dda48776c318e0509679fb60584571ea415cd30241f2845dd815ced49d9a036,jhtvs-ft0806-optfreq-v3,T2_wB97X-D3_OptFreq_TZVPD-SP_SMD_v4,orca_298.15K_1atm_QuasiRRHO_project_1M_v1,8,3000,40.0,ready,
OF069,optfreq,D096_QP2_M1,S017,runs/orca/optfreq/OF069/OF069.inp,1608c75a3291a9bf17f372eab942b594f37d63daa9a5b9563b636087e70b6fe4,surrogate:sigma_preopt:D096:S017:q2:m1,22574640c8d11a20ff700ebff460da5bb8f860b9d872823fce104624236fcc57,1dda48776c318e0509679fb60584571ea415cd30241f2845dd815ced49d9a036,jhtvs-ft0806-optfreq-v3,T2_wB97X-D3_OptFreq_TZVPD-SP_SMD_v4,orca_298.15K_1atm_QuasiRRHO_project_1M_v1,8,3000,40.0,ready,
OF070,optfreq,M024_Q0_M1,S017,runs/orca/optfreq/OF070/OF070.inp,3f737b1324034bbc862fddcf49878a38abbd9da243aad46146ea3cbb286712b5,tier1:redox:M024:S017:q0:m1,268c3bb6e833b5a1b9cd1ca79e8aa5206ffde8fe749ebef925acf0ac2260c15a,1dda48776c318e0509679fb60584571ea415cd30241f2845dd815ced49d9a036,jhtvs-ft0806-optfreq-v3,T2_wB97X-D3_OptFreq_TZVPD-SP_SMD_v4,orca_298.15K_1atm_QuasiRRHO_project_1M_v1,8,3000,24.82,ready,
OF071,optfreq,M024_QP1_M2,S017,runs/orca/optfreq/OF071/OF071.inp,302fd6c40a56235350ae9933072458781f7455ac9f4aa2efb27197bd6c5e67a6,tier1:redox:M024:S017:q1:m2,cb94bf54a610f043178375b6e55f559df75780a4bbd6775455b8b9c83b634d4a,1dda48776c318e0509679fb60584571ea415cd30241f2845dd815ced49d9a036,jhtvs-ft0806-optfreq-v3,T2_wB97X-D3_OptFreq_TZVPD-SP_SMD_v4,orca_298.15K_1atm_QuasiRRHO_project_1M_v1,8,3000,24.82,ready,
OF072,optfreq,M096_Q0_M1,S017,runs/orca/optfreq/OF072/OF072.inp,24ca90c66b7a7e72ec3b32a9cbee3e42990c4bb30f552bc321274718603cb603,tier1:redox:M096:S017:q0:m1,f458dbe9dac8f22bae6e6c14849e04ed308bf360b92c68a348aedf543bb6bb30,1dda48776c318e0509679fb60584571ea415cd30241f2845dd815ced49d9a036,jhtvs-ft0806-optfreq-v3,T2_wB97X-D3_OptFreq_TZVPD-SP_SMD_v4,orca_298.15K_1atm_QuasiRRHO_project_1M_v1,8,3000,24.82,ready,
OF073,optfreq,M096_QP1_M2,S017,runs/orca/optfreq/OF073/OF073.inp,2b42a19fcd7cb22685a5133296a4169353ce2d56f56f69011b2d44fa7c07a072,tier1:redox:M096:S017:q1:m2,b45a5be364e8715f9307ddc6cffdbcccdfc859aa152d96b047c61395eff42334,1dda48776c318e0509679fb60584571ea415cd30241f2845dd815ced49d9a036,jhtvs-ft0806-optfreq-v3,T2_wB97X-D3_OptFreq_TZVPD-SP_SMD_v4,orca_298.15K_1atm_QuasiRRHO_project_1M_v1,8,3000,24.82,ready,
OF074,optfreq,S017_Q0_M1,S017,runs/orca/optfreq/OF074/OF074.inp,c500325b49b6c88762daac19f0f254d913707e06ad7e1541069106c4482ca7ec,tier1:redox:S017:S017:q0:m1,c3370e476ccbe6ee5f810d62d7897417cd937102fc79eac5861c4294f8ec00f7,1dda48776c318e0509679fb60584571ea415cd30241f2845dd815ced49d9a036,jhtvs-ft0806-optfreq-v3,T2_wB97X-D3_OptFreq_TZVPD-SP_SMD_v4,orca_298.15K_1atm_QuasiRRHO_project_1M_v1,8,3000,24.82,ready,
OF075,optfreq,S017_QP1_M2,S017,runs/orca/optfreq/OF075/OF075.inp,988ccf60130abbade86529bf30d8ebe86bca64eb1df69bbf667f8f0fcf61a633,tier1:redox:S017:S017:q1:m2,641444e1e53300ca2a52e20876fc6c3b1f487c6c052a2effa0e3c58b481342d1,1dda48776c318e0509679fb60584571ea415cd30241f2845dd815ced49d9a036,jhtvs-ft0806-optfreq-v3,T2_wB97X-D3_OptFreq_TZVPD-SP_SMD_v4,orca_298.15K_1atm_QuasiRRHO_project_1M_v1,8,3000,24.82,ready,
OF076,optfreq,A006_Q0_M2,S022,runs/orca/optfreq/OF076/OF076.inp,6e46f932f035aa537e0f07be15db4d8fe1a8168260f507a73d162b717541da43,tier1:redox:A006:S022:q0:m2,2f288159853107740ea455750ebd5bdff5c51ecf0adc3e89ad573c2157c4401b,e56dd040b3024fc7b0ca174d050c2f7d80d846bd46163a3349f650a9e5550e55,jhtvs-ft0806-optfreq-v3,T2_wB97X-D3_OptFreq_TZVPD-SP_SMD_v4,orca_298.15K_1atm_QuasiRRHO_project_1M_v1,8,3000,24.82,ready,
OF077,optfreq,A006_QM1_M1,S022,runs/orca/optfreq/OF077/OF077.inp,f778b29a0aa47d9fcc596a45fb11f44c01a13522a94e691e04f9eac93018c0d3,tier1:redox:A006:S022:q-1:m1,08e40bebc4230d86cc62e65cbe807dedf9b3bc4344edd79e17ef9db5aaf38fbd,e56dd040b3024fc7b0ca174d050c2f7d80d846bd46163a3349f650a9e5550e55,jhtvs-ft0806-optfreq-v3,T2_wB97X-D3_OptFreq_TZVPD-SP_SMD_v4,orca_298.15K_1atm_QuasiRRHO_project_1M_v1,8,3000,24.82,ready,
OF078,optfreq,D026_QP2_M1,S024,runs/orca/optfreq/OF078/OF078.inp,3a43c628e64ae64972c90a019951ab7eed508a1d84f9fc8d0e968e23a86576dc,surrogate:sigma_preopt:D026:S024:q2:m1,4c547dba771a1d04c80cf0507faf8ee61c4f12c1652ff221441c51d54d6001bc,e2e920c94f5ebfe3ef93a16f04a6f5c34432b4f49379900bc73e25cb3e4ee574,jhtvs-ft0806-optfreq-v3,T2_wB97X-D3_OptFreq_TZVPD-SP_SMD_v4,orca_298.15K_1atm_QuasiRRHO_project_1M_v1,8,3000,40.0,ready,
OF079,optfreq,M026_Q0_M1,S024,runs/orca/optfreq/OF079/OF079.inp,e7b3cca3cd4c34926f55806930dc14df0f222a904b8a72f14ae709ee94dc6d27,tier1:redox:M026:S024:q0:m1,6cf3d252070924aed4af5dc9431e54872f1a1f98b0d1d4cdf96e2fb36f91ad00,e2e920c94f5ebfe3ef93a16f04a6f5c34432b4f49379900bc73e25cb3e4ee574,jhtvs-ft0806-optfreq-v3,T2_wB97X-D3_OptFreq_TZVPD-SP_SMD_v4,orca_298.15K_1atm_QuasiRRHO_project_1M_v1,8,3000,24.82,ready,
OF080,optfreq,M026_QP1_M2,S024,runs/orca/optfreq/OF080/OF080.inp,3d515d8866efe64e095f438b1db5341d9e456b0903cfe54d5ff7ad9f573a2212,tier1:redox:M026:S024:q1:m2,8bce57d2fc8e7a26c7c0cd78c6f950518c7332cac2ea823c749e1fb3104e5cd1,e2e920c94f5ebfe3ef93a16f04a6f5c34432b4f49379900bc73e25cb3e4ee574,jhtvs-ft0806-optfreq-v3,T2_wB97X-D3_OptFreq_TZVPD-SP_SMD_v4,orca_298.15K_1atm_QuasiRRHO_project_1M_v1,8,3000,24.82,ready,
SP0001,diagnostic_gas_sp,A002_Q0_M2,GAS,runs/orca/sp/SP0001/SP0001.inp,1c693071d3daa9da517d3484ef43834de83fff26d0f40b4d8390fc6209f392e2,tier1:redox:A002:S001:q0:m2,8989bc787272bd7fd42b9023c55d70658f3c4d032ee35f7117e85123d865fe0c,,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_gas_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0002,diagnostic_gas_sp,A002_QM1_M1,GAS,runs/orca/sp/SP0002/SP0002.inp,ecfd8d89a8fe5eb63298da80a5d7dd911485d4e05040a99ae4dbfe59a8e14b15,tier1:redox:A002:S001:q-1:m1,7a17f45bb14124753ff5516d497203fbc01bb3fa236829911d8ecce7fe4e1385,,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_gas_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0003,diagnostic_gas_sp,A003_Q0_M2,GAS,runs/orca/sp/SP0003/SP0003.inp,5bab51d068ac4259b989d574591b0e41c373d6c40cb20dba57adb19d94d79a16,tier1:redox:A003:S005:q0:m2,e14f4bf48e5366d85e6639fd3b8de55052084db409b95208f88b48408fbbd3ba,,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_gas_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0004,diagnostic_gas_sp,A003_QM1_M1,GAS,runs/orca/sp/SP0004/SP0004.inp,b91892d61c8edf823837639d8ea48c4cf80f0618df802b10d8871876f00bd6a8,tier1:redox:A003:S005:q-1:m1,9b001ffdc8a11ff559a607b1e78cc837ad373850361510763c9a4b023f58e53f,,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_gas_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0005,diagnostic_gas_sp,A005_Q0_M2,GAS,runs/orca/sp/SP0005/SP0005.inp,b501765026cbde6a959b0e00bfcbfa696d02bd8570641fddc649567b26d4e66a,tier1:redox:A005:S001:q0:m2,8875ab7debcbe00c2bfc560b7422f752f1fcb22940fc6c49689c56340a85b102,,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_gas_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0006,diagnostic_gas_sp,A005_QM1_M1,GAS,runs/orca/sp/SP0006/SP0006.inp,e9549cc8a383282badc59fa9273f95c2ce78e3767b5055209b5817f4eaa8afac,tier1:redox:A005:S001:q-1:m1,076427c4340388a02876de2020a81504e202b7125bce533084e7c125aa8290cd,,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_gas_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0007,diagnostic_gas_sp,A009_Q0_M2,GAS,runs/orca/sp/SP0007/SP0007.inp,a1e2da20a706f8720d845ce270abcb60e0966f8dd514577b03b5a54cc39ed23e,tier1:redox:A009:S002:q0:m2,bc30c2bf072b5adcbe5002ec4266eb98cae6451d711411c8aee7f3112a304119,,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_gas_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0008,diagnostic_gas_sp,A009_QM1_M1,GAS,runs/orca/sp/SP0008/SP0008.inp,d97e7960ce2b4c320de653ab919badad8c3a5e44130363d104d804f50997f3f0,tier1:redox:A009:S002:q-1:m1,803b0bc1d8381ac2303eaa8e619ef8e287ff477d87a3552b7ac97ceb3ce8f643,,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_gas_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0009,diagnostic_gas_sp,D001_QP2_M1,GAS,runs/orca/sp/SP0009/SP0009.inp,8038e7af1d4d51ff28bb782fd7f60a35267f55d083f8f54fe1f616f7542d1122,surrogate:sigma_preopt:D001:S001:q2:m1,5adffce99ca2e72873c4163f35d7adf46d50ddad9fa112bbd17e3ff93bd39b53,,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_gas_energy_SP_v1,not_applicable,8,3000,4.22,ready,
SP0010,diagnostic_gas_sp,D007_QP2_M1,GAS,runs/orca/sp/SP0010/SP0010.inp,7735eb8cb037beee5c2877462ecc7e42523185a0502ba08a4eecf71294ac7097,surrogate:sigma_preopt:D007:S004:q2:m1,0efab730f80847159e2455e2bdd13bf8cad977fe8eee9f77e67ff2c9223e5b0a,,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_gas_energy_SP_v1,not_applicable,8,3000,4.22,ready,
SP0011,diagnostic_gas_sp,D022_QP2_M1,GAS,runs/orca/sp/SP0011/SP0011.inp,5c00bee68fcf27cc5cd0a8d4017417b468adecbfbb1d4126b7baa8520decbd88,surrogate:sigma_preopt:D022:S001:q2:m1,f824f543517095f3e0beb448eadf5ed9401775434c57f8906c346970b25715fa,,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_gas_energy_SP_v1,not_applicable,8,3000,4.22,ready,
SP0012,diagnostic_gas_sp,D024_QP2_M1,GAS,runs/orca/sp/SP0012/SP0012.inp,931716bd15a1fd1d0bb68870c8ac533493da8ef2af47aaef69db083f599815c0,surrogate:sigma_preopt:D024:S004:q2:m1,34878daca7b73d5138a37c971848bb0e1d7766551ed9c6bd63902ae10f18003d,,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_gas_energy_SP_v1,not_applicable,8,3000,4.22,ready,
SP0013,diagnostic_gas_sp,D026_QP2_M1,GAS,runs/orca/sp/SP0013/SP0013.inp,6350c3182ff153ed2c214fe5af48404ea709c41e47b65c5eff2166540936cae3,surrogate:sigma_preopt:D026:S005:q2:m1,2bc45bd2e0ebcddb6ce12237ee9b352fb35e95ff190c99c9217917d6b3c5baf7,,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_gas_energy_SP_v1,not_applicable,8,3000,4.22,ready,
SP0014,diagnostic_gas_sp,D027_QP2_M1,GAS,runs/orca/sp/SP0014/SP0014.inp,2f4f5ecd772265e2d59ddcdc20ebc14dc666b554548e865a19b435ff63ca02e3,surrogate:sigma_preopt:D027:S001:q2:m1,f9bb42c8c7aaffaefedcc4fb5d791781b34d44f0cb8ac9e87d723ebddf64a299,,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_gas_energy_SP_v1,not_applicable,8,3000,4.22,ready,
SP0015,diagnostic_gas_sp,D038_QP2_M1,GAS,runs/orca/sp/SP0015/SP0015.inp,30b0a35c10eea57b5ef7c4749fea43538f89f05da8766563fea527f374bf9c61,surrogate:sigma_preopt:D038:S004:q2:m1,24a6732950208d7a556759ff963b940b0c13887276c6e7dbb49e7640a78fc288,,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_gas_energy_SP_v1,not_applicable,8,3000,4.22,ready,
SP0016,diagnostic_gas_sp,D042_QP2_M1,GAS,runs/orca/sp/SP0016/SP0016.inp,0021299beda7fb5fe39967dbe500f1ec28c7db8c2161639a2ca87c7303cddb5c,surrogate:sigma_preopt:D042:S005:q2:m1,35a346dd6fd8d0acd646af44b8611cd55c2bafab15b4961884a2af0eea3bbe29,,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_gas_energy_SP_v1,not_applicable,8,3000,4.22,ready,
